year,month,day,hour,consumption
2013,6,24,18,17.99
2013,6,24,19,15.36
2013,6,24,20,4.25
2013,6,24,21,5.21
2013,6,24,22,5.03
2013,6,24,23,3.64
2013,6,25,0,5.96
2013,6,25,1,1.88
2013,6,25,2,3.03
2013,6,25,3,2.52
2013,6,25,4,0.17
2013,6,25,5,2.2
2013,6,25,6,19.05
2013,6,25,7,19.95
2013,6,25,8,15.43
2013,6,25,9,18.13
2013,6,25,10,15.85
2013,6,25,11,16.58
2013,6,25,12,7.78
2013,6,25,13,6.81
2013,6,25,14,16.93
2013,6,25,15,18.4
2013,6,25,16,19.29
2013,6,25,17,19.13
2013,6,25,18,18.08
2013,6,25,19,17.71
2013,6,25,20,0.49
2013,6,25,21,4.25
2013,6,25,22,0.9
2013,6,25,23,0.48
2013,6,26,0,5.19
2013,6,26,1,0.82
2013,6,26,2,1.29
2013,6,26,3,4.15
2013,6,26,4,2.81
2013,6,26,5,1.97
2013,6,26,6,15.59
2013,6,26,7,15.7
2013,6,26,8,16.0
2013,6,26,9,17.59
2013,6,26,10,15.6
2013,6,26,11,19.01
2013,6,26,12,6.59
2013,6,26,13,6.77
2013,6,26,14,18.87
2013,6,26,15,19.85
2013,6,26,16,16.21
2013,6,26,17,19.41
2013,6,26,18,15.42
2013,6,26,19,19.19
2013,6,26,20,3.48
2013,6,26,21,3.93
2013,6,26,22,4.75
2013,6,26,23,3.72
2013,6,27,0,5.95
2013,6,27,1,2.78
2013,6,27,2,0.63
2013,6,27,3,3.51
2013,6,27,4,1.48
2013,6,27,5,2.94
2013,6,27,6,17.0
2013,6,27,7,15.56
2013,6,27,8,17.99
2013,6,27,9,19.18
2013,6,27,10,19.97
2013,6,27,11,16.2
2013,6,27,12,6.71
2013,6,27,13,6.76
2013,6,27,14,19.23
2013,6,27,15,17.73
2013,6,27,16,19.19
2013,6,27,17,17.7
2013,6,27,18,15.54
2013,6,27,19,15.66
2013,6,27,20,1.87
2013,6,27,21,0.6
2013,6,27,22,4.66
2013,6,27,23,3.42
2013,6,28,0,3.63
2013,6,28,1,4.32
2013,6,28,2,1.15
2013,6,28,3,0.59
2013,6,28,4,3.54
2013,6,28,5,3.21
2013,6,28,6,18.13
2013,6,28,7,19.89
2013,6,28,8,17.34
2013,6,28,9,17.67
2013,6,28,10,19.96
2013,6,28,11,19.94
2013,6,28,12,6.44
2013,6,28,13,7.31
2013,6,28,14,17.4
2013,6,28,15,15.11
2013,6,28,16,15.47
2013,6,28,17,19.55
2013,6,28,18,17.13
2013,6,28,19,19.42
2013,6,28,20,1.79
2013,6,28,21,5.1
2013,6,28,22,5.01
2013,6,28,23,4.7
2013,6,29,0,2.61
2013,6,29,1,1.38
2013,6,29,2,4.69
2013,6,29,3,5.56
2013,6,29,4,0.62
2013,6,29,5,2.96
2013,6,29,6,18.81
2013,6,29,7,17.26
2013,6,29,8,16.07
2013,6,29,9,19.1
2013,6,29,10,15.1
2013,6,29,11,16.81
2013,6,29,12,7.6
2013,6,29,13,7.83
2013,6,29,14,19.22
2013,6,29,15,17.27
2013,6,29,16,17.72
2013,6,29,17,19.27
2013,6,29,18,16.51
2013,6,29,19,17.92
2013,6,29,20,0.62
2013,6,29,21,1.12
2013,6,29,22,0.17
2013,6,29,23,2.24
2013,6,30,0,3.09
2013,6,30,1,0.18
2013,6,30,2,4.36
2013,6,30,3,5.72
2013,6,30,4,5.7
2013,6,30,5,4.12
2013,6,30,6,18.59
2013,6,30,7,17.65
2013,6,30,8,16.96
2013,6,30,9,19.29
2013,6,30,10,15.97
2013,6,30,11,15.86
2013,6,30,12,7.51
2013,6,30,13,6.36
2013,6,30,14,19.97
2013,6,30,15,16.85
2013,6,30,16,16.37
2013,6,30,17,19.75
2013,6,30,18,17.72
2013,6,30,19,18.27
2013,6,30,20,1.66
2013,6,30,21,4.54
2013,6,30,22,5.64
2013,6,30,23,4.9
2013,7,1,0,3.11
2013,7,1,1,2.84
2013,7,1,2,4.77
2013,7,1,3,5.43
2013,7,1,4,2.78
2013,7,1,5,4.72
2013,7,1,6,16.38
2013,7,1,7,16.04
2013,7,1,8,16.43
2013,7,1,9,17.56
2013,7,1,10,19.41
2013,7,1,11,15.37
2013,7,1,12,6.75
2013,7,1,13,6.26
2013,7,1,14,17.44
2013,7,1,15,15.09
2013,7,1,16,19.14
2013,7,1,17,18.94
2013,7,1,18,17.86
2013,7,1,19,17.21
2013,7,1,20,0.43
2013,7,1,21,4.4
2013,7,1,22,4.48
2013,7,1,23,3.43
2013,7,2,0,0.54
2013,7,2,1,2.48
2013,7,2,2,1.17
2013,7,2,3,4.1
2013,7,2,4,1.35
2013,7,2,5,5.1
2013,7,2,6,19.39
2013,7,2,7,15.77
2013,7,2,8,19.14
2013,7,2,9,17.15
2013,7,2,10,16.86
2013,7,2,11,16.59
2013,7,2,12,7.11
2013,7,2,13,7.76
2013,7,2,14,19.74
2013,7,2,15,19.93
2013,7,2,16,17.29
2013,7,2,17,18.02
2013,7,2,18,19.39
2013,7,2,19,18.43
2013,7,2,20,1.82
2013,7,2,21,3.91
2013,7,2,22,1.07
2013,7,2,23,1.12
2013,7,3,0,5.57
2013,7,3,1,0.23
2013,7,3,2,3.98
2013,7,3,3,5.19
2013,7,3,4,5.48
2013,7,3,5,2.62
2013,7,3,6,19.86
2013,7,3,7,18.21
2013,7,3,8,15.93
2013,7,3,9,18.66
2013,7,3,10,15.7
2013,7,3,11,16.04
2013,7,3,12,7.2
2013,7,3,13,7.99
2013,7,3,14,19.14
2013,7,3,15,17.73
2013,7,3,16,15.67
2013,7,3,17,16.45
2013,7,3,18,16.15
2013,7,3,19,16.64
2013,7,3,20,1.09
2013,7,3,21,2.52
2013,7,3,22,2.7
2013,7,3,23,5.98
2013,7,4,0,4.08
2013,7,4,1,5.64
2013,7,4,2,0.46
2013,7,4,3,2.42
2013,7,4,4,3.7
2013,7,4,5,4.02
2013,7,4,6,19.63
2013,7,4,7,19.41
2013,7,4,8,19.21
2013,7,4,9,17.65
2013,7,4,10,18.17
2013,7,4,11,19.49
2013,7,4,12,7.15
2013,7,4,13,8.0
2013,7,4,14,15.25
2013,7,4,15,15.23
2013,7,4,16,16.79
2013,7,4,17,19.57
2013,7,4,18,19.48
2013,7,4,19,16.21
2013,7,4,20,0.72
2013,7,4,21,5.91
2013,7,4,22,4.17
2013,7,4,23,1.47
2013,7,5,0,2.29
2013,7,5,1,3.98
2013,7,5,2,4.18
2013,7,5,3,3.59
2013,7,5,4,1.23
2013,7,5,5,0.82
2013,7,5,6,19.81
2013,7,5,7,16.78
2013,7,5,8,15.69
2013,7,5,9,17.47
2013,7,5,10,17.15
2013,7,5,11,15.12
2013,7,5,12,6.38
2013,7,5,13,6.07
2013,7,5,14,18.97
2013,7,5,15,17.04
2013,7,5,16,17.99
2013,7,5,17,19.3
2013,7,5,18,17.96
2013,7,5,19,15.55
2013,7,5,20,5.96
2013,7,5,21,4.04
2013,7,5,22,1.69
2013,7,5,23,2.66
2013,7,6,0,2.98
2013,7,6,1,4.74
2013,7,6,2,5.12
2013,7,6,3,2.38
2013,7,6,4,3.12
2013,7,6,5,1.05
2013,7,6,6,18.93
2013,7,6,7,17.0
2013,7,6,8,15.06
2013,7,6,9,16.04
2013,7,6,10,17.43
2013,7,6,11,15.21
2013,7,6,12,7.75
2013,7,6,13,6.46
2013,7,6,14,16.18
2013,7,6,15,16.51
2013,7,6,16,19.1
2013,7,6,17,18.31
2013,7,6,18,15.19
2013,7,6,19,15.48
2013,7,6,20,1.42
2013,7,6,21,1.25
2013,7,6,22,4.65
2013,7,6,23,2.19
2013,7,7,0,5.05
2013,7,7,1,4.0
2013,7,7,2,1.94
2013,7,7,3,1.47
2013,7,7,4,1.77
2013,7,7,5,2.28
2013,7,7,6,17.81
2013,7,7,7,17.78
2013,7,7,8,19.46
2013,7,7,9,16.54
2013,7,7,10,15.8
2013,7,7,11,18.28
2013,7,7,12,6.83
2013,7,7,13,7.84
2013,7,7,14,15.45
2013,7,7,15,17.85
2013,7,7,16,19.03
2013,7,7,17,15.3
2013,7,7,18,16.05
2013,7,7,19,15.59
2013,7,7,20,0.32
2013,7,7,21,1.88
2013,7,7,22,2.34
2013,7,7,23,3.88
2013,7,8,0,1.0
2013,7,8,1,1.05
2013,7,8,2,4.46
2013,7,8,3,2.14
2013,7,8,4,0.43
2013,7,8,5,3.94
2013,7,8,6,18.72
2013,7,8,7,16.42
2013,7,8,8,19.42
2013,7,8,9,16.12
2013,7,8,10,19.62
2013,7,8,11,18.49
2013,7,8,12,7.78
2013,7,8,13,6.08
2013,7,8,14,16.13
2013,7,8,15,16.13
2013,7,8,16,15.13
2013,7,8,17,17.78
2013,7,8,18,15.71
2013,7,8,19,16.47
2013,7,8,20,5.63
2013,7,8,21,1.36
2013,7,8,22,5.69
2013,7,8,23,1.08
2013,7,9,0,4.35
2013,7,9,1,2.31
2013,7,9,2,4.18
2013,7,9,3,4.55
2013,7,9,4,1.82
2013,7,9,5,2.77
2013,7,9,6,18.54
2013,7,9,7,15.39
2013,7,9,8,19.51
2013,7,9,9,18.12
2013,7,9,10,18.51
2013,7,9,11,18.19
2013,7,9,12,7.23
2013,7,9,13,7.87
2013,7,9,14,17.63
2013,7,9,15,17.5
2013,7,9,16,17.78
2013,7,9,17,15.21
2013,7,9,18,16.36
2013,7,9,19,17.34
2013,7,9,20,4.34
2013,7,9,21,3.56
2013,7,9,22,1.05
2013,7,9,23,0.37
2013,7,10,0,4.71
2013,7,10,1,0.25
2013,7,10,2,2.09
2013,7,10,3,3.75
2013,7,10,4,4.78
2013,7,10,5,5.51
2013,7,10,6,16.67
2013,7,10,7,18.13
2013,7,10,8,15.96
2013,7,10,9,17.56
2013,7,10,10,18.36
2013,7,10,11,16.42
2013,7,10,12,7.12
2013,7,10,13,6.7
2013,7,10,14,16.75
2013,7,10,15,16.29
2013,7,10,16,15.31
2013,7,10,17,16.12
2013,7,10,18,19.89
2013,7,10,19,16.91
2013,7,10,20,5.09
2013,7,10,21,0.85
2013,7,10,22,5.11
2013,7,10,23,5.9
2013,7,11,0,1.71
2013,7,11,1,3.96
2013,7,11,2,2.39
2013,7,11,3,0.62
2013,7,11,4,5.62
2013,7,11,5,5.59
2013,7,11,6,17.04
2013,7,11,7,17.75
2013,7,11,8,15.41
2013,7,11,9,19.29
2013,7,11,10,16.77
2013,7,11,11,18.08
2013,7,11,12,6.48
2013,7,11,13,6.21
2013,7,11,14,19.96
2013,7,11,15,19.51
2013,7,11,16,19.55
2013,7,11,17,16.61
2013,7,11,18,17.29
2013,7,11,19,19.38
2013,7,11,20,5.33
2013,7,11,21,0.97
2013,7,11,22,3.99
2013,7,11,23,2.68
2013,7,12,0,1.48
2013,7,12,1,0.86
2013,7,12,2,0.69
2013,7,12,3,2.16
2013,7,12,4,3.46
2013,7,12,5,5.87
2013,7,12,6,19.26
2013,7,12,7,15.27
2013,7,12,8,17.88
2013,7,12,9,18.68
2013,7,12,10,15.29
2013,7,12,11,18.5
2013,7,12,12,6.15
2013,7,12,13,6.57
2013,7,12,14,17.18
2013,7,12,15,15.94
2013,7,12,16,18.62
2013,7,12,17,19.52
2013,7,12,18,19.41
2013,7,12,19,17.63
2013,7,12,20,1.26
2013,7,12,21,0.57
2013,7,12,22,5.6
2013,7,12,23,5.1
2013,7,13,0,5.22
2013,7,13,1,4.71
2013,7,13,2,5.49
2013,7,13,3,4.08
2013,7,13,4,2.53
2013,7,13,5,5.15
2013,7,13,6,18.7
2013,7,13,7,18.7
2013,7,13,8,17.06
2013,7,13,9,16.37
2013,7,13,10,16.16
2013,7,13,11,15.87
2013,7,13,12,6.88
2013,7,13,13,6.9
2013,7,13,14,18.36
2013,7,13,15,18.67
2013,7,13,16,19.51
2013,7,13,17,17.67
2013,7,13,18,16.19
2013,7,13,19,17.4
2013,7,13,20,1.58
2013,7,13,21,1.69
2013,7,13,22,3.56
2013,7,13,23,2.68
2013,7,14,0,5.93
2013,7,14,1,3.98
2013,7,14,2,0.6
2013,7,14,3,3.4
2013,7,14,4,3.93
2013,7,14,5,0.9
2013,7,14,6,17.28
2013,7,14,7,19.93
2013,7,14,8,19.99
2013,7,14,9,19.04
2013,7,14,10,18.85
2013,7,14,11,18.47
2013,7,14,12,7.33
2013,7,14,13,7.73
2013,7,14,14,19.43
2013,7,14,15,15.51
2013,7,14,16,15.89
2013,7,14,17,15.18
2013,7,14,18,15.52
2013,7,14,19,16.19
2013,7,14,20,4.79
2013,7,14,21,4.21
2013,7,14,22,4.07
2013,7,14,23,0.96
2013,7,15,0,1.71
2013,7,15,1,1.01
2013,7,15,2,0.78
2013,7,15,3,3.47
2013,7,15,4,3.8
2013,7,15,5,2.57
2013,7,15,6,18.01
2013,7,15,7,19.38
2013,7,15,8,17.05
2013,7,15,9,19.34
2013,7,15,10,16.78
2013,7,15,11,16.95
2013,7,15,12,7.55
2013,7,15,13,7.55
2013,7,15,14,16.06
2013,7,15,15,16.4
2013,7,15,16,18.51
2013,7,15,17,15.28
2013,7,15,18,16.04
2013,7,15,19,16.11
2013,7,15,20,0.22
2013,7,15,21,3.47
2013,7,15,22,1.28
2013,7,15,23,3.91
2013,7,16,0,1.83
2013,7,16,1,3.33
2013,7,16,2,4.83
2013,7,16,3,4.53
2013,7,16,4,2.14
2013,7,16,5,5.73
2013,7,16,6,18.74
2013,7,16,7,15.32
2013,7,16,8,17.61
2013,7,16,9,19.03
2013,7,16,10,16.08
2013,7,16,11,15.66
2013,7,16,12,6.67
2013,7,16,13,7.68
2013,7,16,14,19.39
2013,7,16,15,18.65
2013,7,16,16,17.95
2013,7,16,17,17.31
2013,7,16,18,15.45
2013,7,16,19,19.17
2013,7,16,20,3.96
2013,7,16,21,1.67
2013,7,16,22,4.22
2013,7,16,23,0.47
2013,7,17,0,1.06
2013,7,17,1,3.37
2013,7,17,2,5.48
2013,7,17,3,0.68
2013,7,17,4,1.11
2013,7,17,5,3.51
2013,7,17,6,16.63
2013,7,17,7,19.76
2013,7,17,8,18.14
2013,7,17,9,17.25
2013,7,17,10,19.88
2013,7,17,11,19.85
2013,7,17,12,7.19
2013,7,17,13,6.67
2013,7,17,14,16.87
2013,7,17,15,16.14
2013,7,17,16,15.65
2013,7,17,17,19.65
2013,7,17,18,16.46
2013,7,17,19,18.88
2013,7,17,20,3.37
2013,7,17,21,2.73
2013,7,17,22,5.11
2013,7,17,23,0.12
2013,7,18,0,4.66
2013,7,18,1,5.15
2013,7,18,2,4.98
2013,7,18,3,4.74
2013,7,18,4,2.38
2013,7,18,5,2.96
2013,7,18,6,19.33
2013,7,18,7,16.97
2013,7,18,8,19.59
2013,7,18,9,15.13
2013,7,18,10,19.89
2013,7,18,11,15.2
2013,7,18,12,7.68
2013,7,18,13,7.89
2013,7,18,14,17.71
2013,7,18,15,18.18
2013,7,18,16,16.03
2013,7,18,17,19.59
2013,7,18,18,15.3
2013,7,18,19,18.13
2013,7,18,20,3.45
2013,7,18,21,1.79
2013,7,18,22,4.08
2013,7,18,23,5.11
2013,7,19,0,2.41
2013,7,19,1,3.87
2013,7,19,2,0.67
2013,7,19,3,0.22
2013,7,19,4,4.91
2013,7,19,5,2.73
2013,7,19,6,19.42
2013,7,19,7,18.75
2013,7,19,8,18.85
2013,7,19,9,19.79
2013,7,19,10,16.12
2013,7,19,11,19.74
2013,7,19,12,6.32
2013,7,19,13,6.28
2013,7,19,14,18.71
2013,7,19,15,18.52
2013,7,19,16,17.42
2013,7,19,17,16.37
2013,7,19,18,17.84
2013,7,19,19,15.14
2013,7,19,20,0.8
2013,7,19,21,1.31
2013,7,19,22,5.25
2013,7,19,23,0.1
2013,7,20,0,0.98
2013,7,20,1,4.52
2013,7,20,2,5.32
2013,7,20,3,4.98
2013,7,20,4,4.13
2013,7,20,5,5.97
2013,7,20,6,17.38
2013,7,20,7,16.88
2013,7,20,8,19.42
2013,7,20,9,18.5
2013,7,20,10,19.01
2013,7,20,11,16.4
2013,7,20,12,6.03
2013,7,20,13,6.64
2013,7,20,14,17.45
2013,7,20,15,17.34
2013,7,20,16,15.84
2013,7,20,17,17.15
2013,7,20,18,19.76
2013,7,20,19,19.51
2013,7,20,20,4.28
2013,7,20,21,4.48
2013,7,20,22,1.13
2013,7,20,23,3.27
2013,7,21,0,1.33
2013,7,21,1,3.57
2013,7,21,2,2.95
2013,7,21,3,4.0
2013,7,21,4,0.26
2013,7,21,5,4.54
2013,7,21,6,19.55
2013,7,21,7,16.23
2013,7,21,8,17.23
2013,7,21,9,15.95
2013,7,21,10,17.81
2013,7,21,11,17.41
2013,7,21,12,7.12
2013,7,21,13,6.62
2013,7,21,14,19.59
2013,7,21,15,18.28
2013,7,21,16,18.41
2013,7,21,17,15.13
2013,7,21,18,17.81
2013,7,21,19,16.3
2013,7,21,20,3.01
2013,7,21,21,1.15
2013,7,21,22,4.09
2013,7,21,23,1.09
2013,7,22,0,2.32
2013,7,22,1,3.86
2013,7,22,2,5.3
2013,7,22,3,5.16
2013,7,22,4,3.47
2013,7,22,5,4.0
2013,7,22,6,15.64
2013,7,22,7,15.11
2013,7,22,8,15.69
2013,7,22,9,15.21
2013,7,22,10,16.53
2013,7,22,11,19.26
2013,7,22,12,7.9
2013,7,22,13,7.8
2013,7,22,14,16.41
2013,7,22,15,18.34
2013,7,22,16,17.97
2013,7,22,17,17.84
2013,7,22,18,18.96
2013,7,22,19,15.35
2013,7,22,20,3.42
2013,7,22,21,1.61
2013,7,22,22,0.94
2013,7,22,23,1.66
2013,7,23,0,0.38
2013,7,23,1,4.16
2013,7,23,2,1.35
2013,7,23,3,2.37
2013,7,23,4,0.93
2013,7,23,5,5.24
2013,7,23,6,18.71
2013,7,23,7,17.67
2013,7,23,8,15.09
2013,7,23,9,15.54
2013,7,23,10,18.4
2013,7,23,11,19.84
2013,7,23,12,6.82
2013,7,23,13,6.46
2013,7,23,14,17.89
2013,7,23,15,15.62
2013,7,23,16,15.94
2013,7,23,17,15.14
2013,7,23,18,19.01
2013,7,23,19,18.2
2013,7,23,20,0.71
2013,7,23,21,4.57
2013,7,23,22,5.26
2013,7,23,23,5.46
2013,7,24,0,1.51
2013,7,24,1,4.04
2013,7,24,2,0.39
2013,7,24,3,5.48
2013,7,24,4,5.54
2013,7,24,5,3.34
2013,7,24,6,17.98
2013,7,24,7,17.07
2013,7,24,8,18.68
2013,7,24,9,16.46
2013,7,24,10,16.54
2013,7,24,11,18.0
2013,7,24,12,6.64
2013,7,24,13,7.67
2013,7,24,14,15.45
2013,7,24,15,17.14
2013,7,24,16,18.07
2013,7,24,17,16.76
2013,7,24,18,18.88
2013,7,24,19,15.08
2013,7,24,20,5.27
2013,7,24,21,3.19
2013,7,24,22,5.63
2013,7,24,23,1.92
2013,7,25,0,2.62
2013,7,25,1,1.07
2013,7,25,2,5.65
2013,7,25,3,4.88
2013,7,25,4,1.11
2013,7,25,5,3.95
2013,7,25,6,18.0
2013,7,25,7,16.86
2013,7,25,8,19.37
2013,7,25,9,18.01
2013,7,25,10,16.19
2013,7,25,11,17.23
2013,7,25,12,6.01
2013,7,25,13,7.3
2013,7,25,14,16.74
2013,7,25,15,19.45
2013,7,25,16,17.47
2013,7,25,17,19.44
2013,7,25,18,16.68
2013,7,25,19,15.98
2013,7,25,20,0.56
2013,7,25,21,1.19
2013,7,25,22,3.95
2013,7,25,23,2.11
2013,7,26,0,2.34
2013,7,26,1,1.12
2013,7,26,2,4.01
2013,7,26,3,2.39
2013,7,26,4,4.79
2013,7,26,5,1.15
2013,7,26,6,19.78
2013,7,26,7,17.15
2013,7,26,8,19.94
2013,7,26,9,15.79
2013,7,26,10,16.24
2013,7,26,11,17.52
2013,7,26,12,6.25
2013,7,26,13,7.06
2013,7,26,14,16.73
2013,7,26,15,18.48
2013,7,26,16,19.94
2013,7,26,17,19.21
2013,7,26,18,19.01
2013,7,26,19,18.77
2013,7,26,20,0.75
2013,7,26,21,4.77
2013,7,26,22,3.43
2013,7,26,23,3.92
2013,7,27,0,4.56
2013,7,27,1,3.45
2013,7,27,2,4.54
2013,7,27,3,1.66
2013,7,27,4,3.43
2013,7,27,5,0.55
2013,7,27,6,17.0
2013,7,27,7,17.98
2013,7,27,8,16.82
2013,7,27,9,19.92
2013,7,27,10,19.09
2013,7,27,11,17.67
2013,7,27,12,7.8
2013,7,27,13,6.37
2013,7,27,14,15.77
2013,7,27,15,18.82
2013,7,27,16,16.3
2013,7,27,17,17.73
2013,7,27,18,15.84
2013,7,27,19,16.11
2013,7,27,20,1.99
2013,7,27,21,3.14
2013,7,27,22,2.54
2013,7,27,23,5.32
2013,7,28,0,0.7
2013,7,28,1,4.66
2013,7,28,2,0.87
2013,7,28,3,1.74
2013,7,28,4,2.71
2013,7,28,5,2.79
2013,7,28,6,16.97
2013,7,28,7,17.09
2013,7,28,8,16.23
2013,7,28,9,18.56
2013,7,28,10,19.78
2013,7,28,11,17.13
2013,7,28,12,7.79
2013,7,28,13,6.08
2013,7,28,14,18.92
2013,7,28,15,18.34
2013,7,28,16,19.32
2013,7,28,17,16.91
2013,7,28,18,18.98
2013,7,28,19,17.98
2013,7,28,20,5.21
2013,7,28,21,0.43
2013,7,28,22,0.6
2013,7,28,23,2.77
2013,7,29,0,1.46
2013,7,29,1,5.66
2013,7,29,2,4.55
2013,7,29,3,4.69
2013,7,29,4,5.91
2013,7,29,5,5.91
2013,7,29,6,15.29
2013,7,29,7,17.58
2013,7,29,8,17.75
2013,7,29,9,15.85
2013,7,29,10,18.95
2013,7,29,11,16.17
2013,7,29,12,7.78
2013,7,29,13,6.13
2013,7,29,14,19.03
2013,7,29,15,16.17
2013,7,29,16,19.88
2013,7,29,17,15.13
2013,7,29,18,18.97
2013,7,29,19,15.1
2013,7,29,20,3.08
2013,7,29,21,2.86
2013,7,29,22,4.49
2013,7,29,23,1.28
2013,7,30,0,1.97
2013,7,30,1,4.9
2013,7,30,2,2.98
2013,7,30,3,5.45
2013,7,30,4,0.47
2013,7,30,5,5.58
2013,7,30,6,15.01
2013,7,30,7,16.12
2013,7,30,8,17.05
2013,7,30,9,16.7
2013,7,30,10,19.93
2013,7,30,11,17.51
2013,7,30,12,6.32
2013,7,30,13,7.62
2013,7,30,14,17.03
2013,7,30,15,16.34
2013,7,30,16,18.17
2013,7,30,17,18.94
2013,7,30,18,15.21
2013,7,30,19,17.95
2013,7,30,20,2.29
2013,7,30,21,4.47
2013,7,30,22,3.1
2013,7,30,23,0.98
2013,7,31,0,1.19
2013,7,31,1,2.62
2013,7,31,2,1.88
2013,7,31,3,5.39
2013,7,31,4,1.28
2013,7,31,5,5.08
2013,7,31,6,17.4
2013,7,31,7,15.92
2013,7,31,8,17.12
2013,7,31,9,17.18
2013,7,31,10,17.89
2013,7,31,11,17.01
2013,7,31,12,6.56
2013,7,31,13,7.37
2013,7,31,14,15.68
2013,7,31,15,16.77
2013,7,31,16,18.61
2013,7,31,17,15.18
2013,7,31,18,18.39
2013,7,31,19,17.75
2013,7,31,20,3.95
2013,7,31,21,5.54
2013,7,31,22,0.48
2013,7,31,23,2.39
2013,8,1,0,2.67
2013,8,1,1,3.14
2013,8,1,2,1.35
2013,8,1,3,5.75
2013,8,1,4,5.68
2013,8,1,5,2.33
2013,8,1,6,15.49
2013,8,1,7,19.25
2013,8,1,8,15.86
2013,8,1,9,17.63
2013,8,1,10,16.94
2013,8,1,11,18.59
2013,8,1,12,7.73
2013,8,1,13,6.34
2013,8,1,14,18.13
2013,8,1,15,16.37
2013,8,1,16,19.33
2013,8,1,17,16.99
2013,8,1,18,17.9
2013,8,1,19,19.73
2013,8,1,20,4.84
2013,8,1,21,2.39
2013,8,1,22,3.64
2013,8,1,23,4.34
2013,8,2,0,3.29
2013,8,2,1,4.45
2013,8,2,2,1.52
2013,8,2,3,1.75
2013,8,2,4,0.13
2013,8,2,5,4.18
2013,8,2,6,16.29
2013,8,2,7,16.48
2013,8,2,8,16.1
2013,8,2,9,18.21
2013,8,2,10,16.42
2013,8,2,11,18.94
2013,8,2,12,7.95
2013,8,2,13,6.8
2013,8,2,14,17.46
2013,8,2,15,17.24
2013,8,2,16,15.04
2013,8,2,17,17.21
2013,8,2,18,19.46
2013,8,2,19,17.01
2013,8,2,20,3.68
2013,8,2,21,0.5
2013,8,2,22,4.73
2013,8,2,23,2.9
2013,8,3,0,5.21
2013,8,3,1,2.06
2013,8,3,2,0.21
2013,8,3,3,3.52
2013,8,3,4,0.84
2013,8,3,5,5.17
2013,8,3,6,19.18
2013,8,3,7,17.93
2013,8,3,8,17.63
2013,8,3,9,17.16
2013,8,3,10,17.22
2013,8,3,11,15.95
2013,8,3,12,7.66
2013,8,3,13,7.58
2013,8,3,14,16.07
2013,8,3,15,17.8
2013,8,3,16,18.35
2013,8,3,17,19.32
2013,8,3,18,17.2
2013,8,3,19,19.57
2013,8,3,20,4.62
2013,8,3,21,5.49
2013,8,3,22,4.96
2013,8,3,23,1.2
2013,8,4,0,4.14
2013,8,4,1,3.05
2013,8,4,2,3.34
2013,8,4,3,4.67
2013,8,4,4,4.63
2013,8,4,5,1.27
2013,8,4,6,18.56
2013,8,4,7,17.86
2013,8,4,8,19.61
2013,8,4,9,16.49
2013,8,4,10,16.75
2013,8,4,11,17.15
2013,8,4,12,6.86
2013,8,4,13,6.28
2013,8,4,14,16.15
2013,8,4,15,19.97
2013,8,4,16,18.1
2013,8,4,17,18.23
2013,8,4,18,17.34
2013,8,4,19,15.77
2013,8,4,20,0.51
2013,8,4,21,5.3
2013,8,4,22,3.29
2013,8,4,23,5.65
2013,8,5,0,0.7
2013,8,5,1,2.78
2013,8,5,2,5.4
2013,8,5,3,0.33
2013,8,5,4,4.87
2013,8,5,5,2.28
2013,8,5,6,18.79
2013,8,5,7,15.29
2013,8,5,8,17.11
2013,8,5,9,18.42
2013,8,5,10,18.14
2013,8,5,11,18.35
2013,8,5,12,6.94
2013,8,5,13,7.28
2013,8,5,14,15.1
2013,8,5,15,18.45
2013,8,5,16,15.96
2013,8,5,17,18.76
2013,8,5,18,15.57
2013,8,5,19,15.54
2013,8,5,20,0.69
2013,8,5,21,1.33
2013,8,5,22,5.78
2013,8,5,23,5.44
2013,8,6,0,2.39
2013,8,6,1,1.28
2013,8,6,2,5.62
2013,8,6,3,2.6
2013,8,6,4,1.99
2013,8,6,5,0.92
2013,8,6,6,17.26
2013,8,6,7,17.11
2013,8,6,8,17.45
2013,8,6,9,17.46
2013,8,6,10,15.02
2013,8,6,11,16.88
2013,8,6,12,7.12
2013,8,6,13,7.53
2013,8,6,14,15.22
2013,8,6,15,18.5
2013,8,6,16,15.91
2013,8,6,17,17.71
2013,8,6,18,18.73
2013,8,6,19,16.19
2013,8,6,20,0.18
2013,8,6,21,1.71
2013,8,6,22,2.6
2013,8,6,23,2.27
2013,8,7,0,4.5
2013,8,7,1,1.76
2013,8,7,2,4.56
2013,8,7,3,0.18
2013,8,7,4,1.55
2013,8,7,5,1.7
2013,8,7,6,15.4
2013,8,7,7,18.89
2013,8,7,8,15.35
2013,8,7,9,17.91
2013,8,7,10,19.47
2013,8,7,11,19.93
2013,8,7,12,7.92
2013,8,7,13,6.5
2013,8,7,14,16.04
2013,8,7,15,15.36
2013,8,7,16,19.52
2013,8,7,17,19.05
2013,8,7,18,16.68
2013,8,7,19,17.6
2013,8,7,20,1.12
2013,8,7,21,1.25
2013,8,7,22,4.66
2013,8,7,23,0.74
2013,8,8,0,0.76
2013,8,8,1,0.97
2013,8,8,2,4.87
2013,8,8,3,5.81
2013,8,8,4,0.79
2013,8,8,5,3.2
2013,8,8,6,19.66
2013,8,8,7,15.18
2013,8,8,8,16.69
2013,8,8,9,19.63
2013,8,8,10,16.12
2013,8,8,11,15.18
2013,8,8,12,7.05
